dmnt_topic,pct_contrib,reviewText,main_cat,category,brand,document,word_cnt,overall
14,0.3873000144958496,"Very impressed with this light bulb.  I've tried about 15 different types of LED and Halogen bulbs to light my kitchen and with high gloss finish black granite, it is always a tough task to find the right lumen output and still be able to dim the lights depending on mood and outside light influence.  This bulb was placed into my central kitchen over head light fixture and really puts the other types to shame.  I'm using both LED's in one fixture and Reveal in another.  I've used other Philips soft whites and like them, but this is the first time that the lumen output has has the softness throughtot the spectrum.",Tools & Home Improvement,27,Philips LED,impressed light bulb i've tried different type halogen bulb light kitchen high gloss finish black granite always tough task find right lumen output still able light depending mood outside light influence bulb placed central kitchen head light fixture really put type shame using led's fixture reveal another i've used philip soft white like first time lumen output softness throughtot spectrum,112,5.0
23,0.2232999950647354,These fixture's are very lightly constructed which is one of their best attributes. Ordinarily light materials means cheap cutting corners not in this case they are extremely solid of the highest quality materials. Installed 4 easy could train a seal to do it. Will use again and again as I remodel apartments I own.,Tools & Home Improvement,27,LEONLITE,fixture's lightly constructed best attribute ordinarily light material mean cheap cutting corner case extremely solid highest quality material installed easy could train seal remodel apartment,54,5.0
29,0.4530999958515167,"Helped to remove residual grout in conjunction with using stainless steel blade first, then scotchbrite light cleansing white pads with a lot of scrubbing.  What ended up working really well was the Pumie scouring sticks.",Tools & Home Improvement,27,Custom Building Products,helped remove residual grout conjunction using stainless steel blade first scotchbrite light cleansing white pad scrubbing ended working really well pumie scouring stick,35,4.0
21,0.35100001096725464,"Don't waste your time or money with this. When I opened it and read the instructions on the back, I realized this wouldn't be an even patch. The plastic sticks out from the drywall. I bought 2 so I'm returning 1 kit. Good idea but the method isn't. Inset plastic net would be so much better.",Tools & Home Improvement,27,Wall Doctor,waste time money opened read instruction back realized even patch plastic stick drywall bought returning good idea method inset plastic would much better,56,1.0
21,0.5641999840736389,Very good adapter. Just read carefully.  The picture shows two adapters but the description says one.  I was in a hurry and didn't read the information carefully.,Tools & Home Improvement,27,BoxWave Corporation,good adapter read carefully picture show adapter description say hurry read information carefully,27,5.0
20,0.4887999892234802,I put a drafting table on these and have been very happy with being able to pull the table straight out easily so I can get behind it.,Tools & Home Improvement,27,Shepherd Hardware,drafting table happy able pull table straight easily behind,28,5.0
4,0.6237999796867371,Kind of tiny and shallow. Have a good location and purpose in mind for it if you buy. Not really that outstanding as a general extra shelf in a cool bathroom.,Tools & Home Improvement,27,Gatco,kind tiny shallow good location purpose mind really outstanding general extra shelf cool bathroom,31,2.0
7,0.1952999979257584,"Good price on an a perforated aluminum sheet.  Product arrived in good condition without any damage.  I used this to replace the top panel on a HTPC to let the computer parts cool via convection (previous panel was solid steel).  It cuts easily with a dremel and can be gently shapped using pliers.  With gentle bending, the black paint stayed in-tact with a 90 degree bend.  The HTPC stays much cooler now, but still has a cover.",Tools & Home Improvement,27,M-D Building Products,good price perforated aluminum sheet product arrived good condition without damage used replace panel htpc computer part cool convection previous panel solid steel cut easily dremel gently shapped using plier gentle bending black paint stayed tact degree bend htpc stay much cooler still cover,77,5.0
16,0.3400000035762787,Got for bathroom and ended up in shed over work bench.  Worked out good.  Have to get one for bathroom now.,Tools & Home Improvement,27,Westinghouse,bathroom ended shed work bench worked good bathroom,21,5.0
1,0.2345999926328659,"Smaller than expected, they don't stay on my face, no grips or curves for ears. Short lenses, all around not impressed.",Industrial & Scientific,24,Jackson Safety,smaller expected stay face grip curve ear short lens around impressed,21,2.0
12,0.2619999945163727,These work great. If you need more adjustment just add on slit brackets and you can cut bigger crown.,Tools & Home Improvement,27,DEWALT,work great need adjustment slit bracket bigger crown,19,5.0
8,0.4776000082492829,I've been using the Philips dusk-to-dawn light for about 6 months and I'm happy to report it works flawlessly. I was concerned it would have a problem because the location I installed it in is a section of an outdoor carport that is shielded from direct light. Not a problem. It comes on right as the last light is fading and off again at first light in the morning.  Very reliable product.,Tools & Home Improvement,27,Philips,i've using philip dusk dawn light month happy report work flawlessly concerned would problem location installed section outdoor carport shielded direct light problem come right last light fading first light morning reliable product,72,5.0
9,0.3310000002384186,"Put in an older refrigerator, makes it look like new.  I'm order one for the freezer.  Delivery is several weeks, but worth it.",Tools & Home Improvement,27,ELINKUME,older refrigerator make look like order freezer delivery several week worth,23,5.0
21,0.6462000012397766,"I love the product AND the customer service especially. I'd bought this light on Nov. 5th of 2015 and received it on the 7th, two days later. Very soon after installing it outside, the light began to malfunction and continued to do so through 2 sets of batteries. After writing a negative review, I was contacted by the seller, who immediately sent out a replacement. I've had no issues at all with the replacement light and would definitely buy from the seller, and buy the product itself again, without hesitation. I'm very pleased with my purchase.",Tools & Home Improvement,27,Mr. Beams,love product customer service especially bought light 2015 received day later soon installing outside light began malfunction continued set battery writing negative review contacted seller immediately sent replacement i've issue replacement light would definitely seller product without hesitation pleased purchase,96,5.0
29,0.36039999127388,"I  love it...applying ot to panels bought from HD to refurb a ragedy camper....its sticky enough to stay after setting, its thick and not flimsy or tear easy...yeah its a GREAT alternative to paint...goes on smooth and easy with no streaks !!!",Tools & Home Improvement,27,TemPaint,love applying panel bought refurb ragedy camper sticky enough stay setting thick flimsy tear easy yeah great alternative paint go smooth easy streak,42,5.0
14,0.34049999713897705,Fast shipping. I replaced the burnt out bulbs for my two flash-lights which use 2 X 1.2V rechargable battery. The bulbs work as expected.,Tools & Home Improvement,27,Dorcy,fast shipping replaced burnt bulb flash light rechargable battery bulb work expected,24,5.0
10,0.4020000100135803,"From replacing lost marker caps to sealing caulk tubes, I saw these in a magazine and ordered them.  I've not been disappointed.  They work like a charm, and roll on and off with no effort.  Once you have a pack, you'll find many new uses.  Get some extras as practical gifts.  Your friends will thank you.",Industrial & Scientific,24,Little Red Cap,replacing lost marker cap sealing caulk tube magazine ordered i've disappointed work like charm roll effort pack find many us extra practical gift friend thank,56,5.0
8,0.4352999925613403,"So far, so good;  I have used this and recharged it several times and it preformed well.`",Tools & Home Improvement,27,GERIT BATT,good used recharged several time preformed well,17,5.0
22,0.3043999969959259,"Very happy with the meter.  It performs as advertised.  I have check the voltage accuracy and it seems fine for what I am using it for.  I am not using it in a lab environment so I am not expecting precision, but checked against other meters, so far it is within 1/10 of a volt.  I will check it further with my Fluke 87 III, not that it matters, but just to check.  Fast shipping and well packed.  Can tell yet longevity, I have only had it a week or so. I will update my review accordingly.",Industrial & Scientific,24,DROK,happy meter performs advertised check voltage accuracy seems fine using using environment expecting precision checked meter within volt check fluke matter check fast shipping well packed tell longevity week update review accordingly,97,5.0
17,0.3133000135421753,Seem ok. Don't fit DeWalt or Porter Cable as well as I had hoped but they are usable. Due to this I will not reorder.,Tools & Home Improvement,27,Platinum Blades,seem dewalt porter cable well hoped usable reorder,25,4.0
27,0.8066999912261963,Good product works as advertised.,Tools & Home Improvement,27,ABUS,good product work advertised,5,5.0
18,0.7508999705314636,"Once again, another great insert, for my Ridgid R4512 Table saw. Fits the 15"" throat.",Tools & Home Improvement,27,Leecraft,another great insert ridgid r4512 table fit throat,15,5.0
19,0.6470000147819519,I use this to occasionally pump out of a sump in my basement. Its a heavy pump for this purpose and provides a lot of pressure. You could drain a pool with this pump!,Tools & Home Improvement,27,Wayne,occasionally pump sump basement heavy pump purpose provides pressure could drain pool pump,34,4.0
5,0.3635999858379364,These are AWESOME! Must have for all VOM's.,Automotive,23,Power Probe,awesome must vom's,8,5.0
7,0.4496999979019165,"Doesn't hold files! This handle has jaws that move parallel to each other, while every file I own has a tapered tang, this means that it only touches in one point on either side causing the file to move around a lot and defeating the purpose of having a handle...garbage.",Tools & Home Improvement,27,General Tools Mfg Co In,hold file handle jaw move parallel every file tapered tang mean touch point either side causing file move around defeating purpose handle garbage,50,1.0
28,0.8389000296592712,A perfect replacement for my 10 year old Streamlight which finally broke.,Tools & Home Improvement,27,Streamlight,perfect replacement year streamlight finally broke,12,5.0
14,0.5471000075340271,These are installed in the microwave above the stove. They fit perfectly even though they are much smaller in length than the incandescent bulbs they replaced. They are bright white and work well on the full brightness setting. They flicker on the low setting but I don't notice the flicker from 10' or more away.,Tools & Home Improvement,27,Kakanuo,installed microwave stove perfectly even though much smaller length incandescent bulb replaced bright white work well full brightness setting flicker setting notice flicker away,55,4.0
8,0.3359000086784363,Product is great. I was looking forward to receiving it. It carries the flashlight very well in place. I wish I had ordered it before. I recommend this for those who like camping and other activities which you carry a compact flashlight.,Sports & Outdoors,26,CONDOR,product great looking forward receiving carry flashlight well place wish ordered recommend like camping activity carry compact flashlight,42,5.0
27,0.3815999925136566,"Good product, a little difficult to assemble.",Tools & Home Improvement,27,Black & Decker,good product little difficult assemble,7,5.0
20,0.3003999888896942,Not at all impressed with the air pressure thay was advertised,Industrial & Scientific,24,Coilhose Pneumatics,impressed pressure thay advertised,11,3.0
13,0.3449000120162964,Worked the bung like a bung wrench should.  I have some caps that I needed to get open & this one did the job just fine & was inexpensive to boot.,Industrial & Scientific,24,Vestil,worked bung like bung wrench cap needed open fine inexpensive boot,31,5.0
